,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,raga
851,0.020909308,0.24229866,2023.3393528998354,2253.4421455617467,4250.122679141989,0.09360509858167082,-338.43463,92.00225,-9.265316,21.559875,-7.3029513,11.06827,-11.4726095,-5.048144,-10.175534,-5.4774394,-2.5752678,-0.2014928,-5.2400227,kanada
852,0.027059356,0.23446247,2061.0574096960527,2276.034885557484,4548.070254052369,0.07590520768391522,-302.46613,85.987274,-15.399669,14.2628145,-20.428356,11.3562,-8.113647,-8.70926,-14.72508,-7.9619555,1.3337061,-2.0313776,-9.4111595,kanada
853,0.023733463,0.21829398,1955.4824921541588,2290.7449150120265,4377.952579488778,0.07148997623129676,-331.20013,90.614235,-7.504463,14.049557,-12.456754,11.078458,-10.254455,-7.1191216,-15.022329,-10.287931,-2.45962,-1.8683437,-6.754643,kanada
854,0.038116332,0.194561,2029.8073788359657,2313.8657682144085,4564.609472412718,0.07653717269326683,-314.7358,75.17857,-10.724345,12.26986,-17.328459,11.066136,-9.956123,-9.261188,-15.205283,-7.675826,-2.013275,-1.7222791,-5.6850324,kanada
855,0.028428068,0.20534818,1968.2147328105564,2318.3889753918165,4364.071449793485,0.0644226835255611,-297.42114,89.5909,-10.67169,11.187083,-12.743427,11.916444,-11.853682,-14.338044,-16.443678,-12.71264,-5.3504877,0.67037547,-13.163951,kanada
856,0.047251865,0.19634412,2050.8808896370533,2273.0755429690817,4480.570911588217,0.06932619622817955,-276.83475,74.016464,-19.35328,10.674065,-15.363991,6.3345256,-19.944223,-15.414169,-15.306399,-11.09683,-1.4436276,-4.1169543,-11.255719,kanada
857,0.050905462,0.21418753,2088.369812767128,2326.536994930452,4599.8358595698255,0.07618770456670823,-271.86243,74.85425,-12.382189,4.1925874,-22.361135,6.1944637,-14.865177,-13.514926,-16.983267,-12.926093,-3.8551996,-0.62706506,-12.606521,kanada
858,0.039544787,0.22962141,2019.0136193350413,2176.156294168282,4193.309390098972,0.07910399781795512,-276.25104,85.08832,-18.750957,17.183773,-14.415575,1.5921764,-21.029463,-12.537219,-12.454747,-12.626452,-6.8405867,-0.4453071,-5.2742095,kanada
859,0.06960906,0.19351232,2160.7763606008357,2185.3705778318604,4443.196573994701,0.08689092697942644,-244.73051,68.84287,-27.818481,6.6181273,-25.169313,8.573543,-16.514902,-15.720237,-16.652637,-10.262252,1.1700542,1.2456286,-12.79517,kanada
860,0.048088137,0.26278308,2251.4265709885026,2168.913772189247,4493.44782873573,0.1010885799632353,-265.51846,75.05762,-39.097153,22.640293,-14.120556,-1.4796696,-20.120949,-15.880766,-22.82336,-5.970258,-19.752407,-3.154187,-8.656076,karaharapriya
861,0.05726966,0.26000577,2117.9966660422306,2053.249282017823,4174.641423181115,0.0966993396865325,-231.34337,81.88595,-43.319332,26.967003,-15.258859,-4.972732,-22.229807,-16.98209,-24.077301,-5.5463414,-19.3042,-0.7185077,-6.5246763,karaharapriya
862,0.061095353,0.25414664,2168.463253024314,2096.3581570676893,4282.890768612132,0.09877642463235294,-233.03311,76.08156,-42.116703,21.477308,-19.174835,-2.6830037,-20.745405,-17.587528,-24.564892,-8.013142,-20.373196,-5.083838,-9.473394,karaharapriya
863,0.060040336,0.25363412,2119.1831281027294,2076.0040994930428,4187.066348049294,0.08955539195530186,-237.46169,79.09114,-41.061806,25.615646,-14.254293,-5.608646,-23.295237,-14.560911,-22.679737,-4.4501147,-18.748419,-4.727239,-5.5142856,karaharapriya
864,0.024687026,0.23195161,2450.3852917204545,2265.255539297828,5050.369461106811,0.10455303369291796,-290.05402,59.95102,-34.30407,16.907806,-28.12872,-2.0269725,-23.893557,-4.2448134,-18.25939,-19.884426,-23.448635,-12.10117,-2.1876462,karaharapriya
865,0.0293033,0.25948054,1929.9831475986828,2184.1720242593324,4111.07514089106,0.07670361781636997,-319.05777,94.94775,-16.635239,23.215254,2.2857943,5.48685,-15.569018,-7.274333,-17.530008,-10.223735,-20.804794,-4.381607,-4.4976654,karaharapriya
866,0.09322228,0.28007767,1768.5596353414512,1951.102312934058,3676.211103787732,0.07173426011029412,-189.54674,100.83464,-26.872097,37.149334,-5.817375,-0.28756538,-11.487706,-21.348047,-24.662796,-0.6959531,-19.60033,1.5950055,-0.56718683,karaharapriya
867,0.08282011,0.22997336,1849.9733101909676,2081.0734169805132,3818.0602460453756,0.07310235463428792,-232.76599,89.13756,-8.114353,34.308758,-7.5782747,1.7520732,-15.659397,-8.095171,-19.465605,-5.793587,-18.445053,-3.9315135,0.24343126,karaharapriya
868,0.15559122,0.32170567,1982.0419389341637,2065.3919781402624,3988.642547890867,0.08116882135255418,-116.012794,94.505585,-21.853615,35.338028,-10.002884,-0.22653694,-26.416977,-8.228,-16.508335,-0.6910133,-12.6385,-2.7940786,-4.7943525,karaharapriya
869,0.12192765,0.29914513,1896.882829161097,2024.700252318748,3857.2516757268286,0.07657739031056501,-156.56845,96.79506,-23.801855,34.158566,-9.85004,0.626957,-19.235304,-12.358568,-23.222275,-2.0498016,-19.159954,-1.7786613,-3.00317,karaharapriya
870,0.11925509,0.34049398,1978.3479470392908,1965.1955243479865,3914.2929974724266,0.10059085054663312,-127.27127,107.45868,-34.07054,32.465275,-9.247254,-9.774108,-6.494731,-17.555225,-15.627009,-1.6075598,-4.964202,-0.68377066,-12.294159,karaharapriya
871,0.07806582,0.30415875,1538.588547210215,1767.9504064998644,2989.973586705447,0.07147462449206657,-209.09814,128.30435,-28.21812,21.602879,-4.734835,-4.401047,-6.3977504,-20.11469,-15.198802,-3.4437797,-4.7291794,-2.8478913,-9.793362,karaharapriya
872,0.06310661,0.2914595,1146.5784652007944,1537.652839665584,1965.3381158692919,0.04640410337654799,-279.8463,148.13786,-13.262574,5.709882,5.5260634,-0.6599514,-9.586468,-23.638443,-17.716223,-5.9322233,-6.3667893,-7.780572,-6.0269446,karaharapriya
873,0.0491609,0.27012908,1454.782024121095,1662.4048195208118,2752.6166886368032,0.07099163421536378,-284.15594,130.29036,-28.293423,21.217806,0.9952551,-10.472775,-6.8293495,-23.28516,-14.570565,-2.2995124,-8.189569,-6.8638544,-10.068212,karaharapriya
874,0.05650192,0.2662283,1870.301785267725,1857.3996608566724,3533.7286320264125,0.0923048084365325,-233.85202,102.16383,-54.523594,26.520359,-6.1830754,-23.974045,-11.891476,-28.82414,-11.106552,-3.258006,-11.289866,2.947597,-14.856639,karaharapriya
875,0.03707925,0.21429257,2664.388950465072,2005.7961461453203,4654.388522216041,0.18788057215073528,-293.7166,53.7556,-42.477562,21.188429,-30.70217,-10.623104,-21.339054,-13.680408,-20.85825,4.319129,-0.7493222,0.55901855,-0.49812293,karaharapriya
876,0.10386627,0.2843146,1895.3396773367926,1893.1118649943824,3583.5116643285605,0.09505422491776316,-169.974,103.766396,-36.767162,36.941837,-5.3335204,-14.867428,-7.540562,-20.337824,-11.400732,-5.943907,-11.349554,-1.3501551,-13.90248,karaharapriya
877,0.10323942,0.30192867,1763.0198860514456,1825.366527423137,3423.320966313129,0.09113701504450464,-168.87587,114.900055,-35.6083,29.062088,-8.047768,-7.963719,-5.551733,-19.33256,-15.326069,-1.6278266,-7.868416,-1.0216912,-11.560504,karaharapriya
878,0.093348704,0.28908846,1498.6225949020406,1895.005692269922,2813.1746557843944,0.04805148570530186,-229.15833,121.2496,-8.505782,13.514643,5.2035317,13.447193,-8.81998,-11.457612,-10.879102,0.3770448,-0.101031125,-0.7148295,-3.0499716,karaharapriya
879,0.123390295,0.32960144,1248.0301268521976,1753.3771578776743,2351.985777863777,0.03681912732198142,-208.37384,135.22847,0.2703883,18.45888,9.159528,16.980524,-8.317266,-10.040399,-8.972428,-1.3790544,-1.4390365,-3.034139,-5.0779843,karaharapriya
880,0.05226747,0.24680352,2189.995074353166,2149.7519320033334,4425.539906032314,0.09700205894446594,-276.1836,73.434044,-40.399426,25.112144,-11.543359,3.5744326,-14.231604,-14.755017,-26.44031,-7.16981,-19.875763,-1.5197932,-7.4176087,kumudakriya
881,0.07124869,0.251083,2049.6641573491297,2037.2579368859185,4118.766761047552,0.09075039606714397,-227.7726,79.248825,-45.455444,21.231052,-21.536371,-2.6305385,-13.277318,-14.4210615,-30.743475,-6.0135365,-13.691955,0.7764101,-6.8427305,kumudakriya
882,0.0625772,0.2571266,1748.2620813363303,1981.73214122714,3727.5274601514125,0.06893042218943499,-254.52646,103.51565,-30.94426,27.105742,-9.278949,-6.4246225,-12.64785,-16.383495,-25.21613,-6.484505,-13.87213,1.4994808,-2.7921267,kumudakriya
883,0.069705635,0.25747338,2050.4939368544506,2028.9940727350738,3994.1425146333204,0.09306746444465944,-218.51857,79.379036,-46.02072,23.961283,-19.156239,-3.8093276,-13.434875,-16.445303,-29.351166,-6.1755,-17.83785,-3.4904945,-8.476561,kumudakriya
884,0.08140911,0.26704556,2100.6917310873823,2034.096791110054,4131.116686369243,0.08989703765963622,-190.38802,81.39015,-46.725662,22.638588,-20.575003,-5.0507827,-26.69821,-17.217522,-27.922571,-6.7274303,-15.471335,-7.7181892,-10.331516,kumudakriya
885,0.017963674,0.20112959,2187.72257797527,2328.6618374282107,4774.471129426277,0.0735887462509675,-358.09543,68.80357,-24.79205,13.461716,-8.743254,5.899388,-20.394629,-7.357573,-16.972233,-17.205038,-18.077568,-7.304009,-2.2798486,kumudakriya
886,0.02501476,0.1866436,2279.901855023339,2316.727999924006,4975.628246390044,0.08290350474071208,-337.0314,61.303543,-24.217749,12.329862,-17.574684,7.0439973,-25.32507,-10.143409,-23.728548,-20.24436,-18.842945,-8.665319,6.403461,kumudakriya
887,0.10627797,0.25967896,1918.5921905542127,2057.205026184843,4000.8674739684116,0.0774379293246904,-161.28203,95.490555,-25.24874,32.719196,-9.951645,3.2893784,-21.38758,-15.829104,-24.284454,-3.9494643,-16.197474,-3.1125784,-3.8954837,kumudakriya
888,0.18488182,0.3059294,1873.0655249659442,1984.3260430151672,3842.6850971422696,0.07693528686145511,-108.33734,101.35161,-22.843561,38.019375,-8.160891,5.5946426,-24.473352,-9.079469,-19.1146,0.061922718,-12.3396015,0.9910527,-1.869836,kumudakriya
889,0.11796705,0.26159325,2066.8398056042793,2074.655249907981,4166.191474276799,0.0848415126741486,-161.99405,82.81275,-28.45688,31.97392,-12.892919,4.411999,-19.316801,-13.788916,-25.2633,-6.2533545,-14.874651,-3.0431607,-4.143327,kumudakriya
890,0.115055725,0.26635334,1787.5739596344347,1833.121281134118,3503.1204837763644,0.08411022457914087,-162.07265,112.412285,-38.78821,31.095648,-12.290686,-17.541515,-7.9382052,-22.586634,-14.095292,-3.0127585,-12.573021,2.3431191,-15.397931,kumudakriya
891,0.11266908,0.2859041,1848.1570923546374,1891.4835841022973,3566.7617656129064,0.08569373730166409,-159.97801,105.115036,-37.734478,32.472897,-9.997229,-17.808453,-9.572694,-18.181356,-19.869741,-1.9190617,-12.660768,-2.9150329,-13.808807,kumudakriya
892,0.032115787,0.31122696,1576.8474952945437,1790.6589889944155,2973.973683454673,0.08398210744001548,-316.51898,127.53616,-28.193499,21.603868,-1.6046336,-11.87758,-8.03176,-11.956334,-17.06915,-3.1812317,-5.3228574,-4.330163,-7.325074,kumudakriya
893,0.040939853,0.2572481,1477.4556599423995,1631.7674769487032,2810.1163409442725,0.07854298689047988,-331.3881,123.38046,-35.172813,21.386673,-1.838749,-21.87298,-2.1360657,-16.072311,-21.853432,2.6931784,-5.1520824,-8.298929,-5.0817924,kumudakriya
894,0.06737893,0.22785334,1710.7683907138526,1777.6753508743013,3314.846622242647,0.08422927147832818,-256.99994,109.34125,-41.974464,26.468273,-14.307227,-23.704613,0.11538611,-19.456364,-16.791595,0.6953894,-10.265805,-6.582005,-12.343738,kumudakriya
895,0.10737652,0.2993972,2031.9924041118795,1898.7546939331435,3822.151887970443,0.10897137432275542,-152.69945,102.68434,-46.25398,31.758453,-11.170097,-18.331945,-3.7808115,-25.746523,-10.771007,-2.5681798,-10.157983,1.932908,-19.17245,kumudakriya
896,0.09102851,0.26875937,1806.7916831822386,1835.6044816793835,3493.2622100546632,0.08736190559694272,-194.46458,108.343666,-36.97093,34.63002,-12.193487,-15.604556,-7.3187175,-18.082567,-18.388655,-3.433748,-9.595061,-3.2647681,-11.84991,kumudakriya
897,0.13061924,0.28623214,1914.8980958205088,1828.734138528395,3615.1614729464977,0.10175108540537926,-141.2416,105.409294,-48.219536,26.869255,-14.136557,-16.236704,-9.460192,-24.428127,-12.455634,-3.0370505,-9.702218,-1.0647664,-15.957194,kumudakriya
898,0.11546876,0.28994054,1648.309880104827,1735.6288701525498,3288.1134505611453,0.07576409212945047,-173.8495,119.0602,-40.901302,38.2513,-8.884705,-17.57899,-6.9132757,-19.59188,-19.051836,-3.8138885,-12.35073,-4.020331,-16.174133,kumudakriya
899,0.10348669,0.25115287,1822.9948636809524,1872.4109790376215,3553.120181435033,0.08356223091621517,-177.83911,107.026375,-36.66905,30.250315,-12.202595,-18.464418,-6.236097,-20.180405,-17.550047,-2.424358,-9.591468,2.3833656,-11.865808,kumudakriya
900,0.06950801,0.22823612,1914.3940113362862,1921.3264887693656,3684.1777222813466,0.09272128362035603,-254.79538,79.4425,-42.569195,34.74154,-21.172087,-29.464825,-17.791248,-18.129614,-12.608043,-11.216146,-12.924554,-6.8867884,-14.972468,kamavardani
901,0.06695325,0.21000928,1917.6308510682477,1945.1415402128177,3660.336199781105,0.08918540175116099,-240.67517,82.08187,-44.02066,32.360844,-19.062225,-30.094547,-20.03352,-20.130524,-11.419922,-12.470442,-14.425809,-3.5046582,-14.41373,kamavardani
902,0.086918406,0.23485304,1987.5553909272028,1925.6805967836397,3698.169304342831,0.09005312137190402,-214.22131,78.81631,-48.5858,30.812933,-22.522676,-35.273174,-23.787905,-20.7118,-12.65739,-11.097676,-15.264706,-6.660886,-11.895691,kamavardani
903,0.077272624,0.20660332,2000.4755653628745,1938.75385533306,3755.677289933243,0.0863860989502709,-229.80476,73.69912,-43.444134,35.91789,-25.229946,-31.335926,-27.023937,-14.96721,-19.444845,-16.482443,-18.592356,-4.6907134,-13.829156,kamavardani
904,0.049108244,0.22770415,1779.8752785145045,1710.056388191922,3304.3300191684402,0.10022501753579721,-288.69336,88.72909,-50.385864,24.91026,-26.962622,-28.333866,-8.77164,-14.2475815,-17.114277,-18.615147,-6.3559017,-5.61379,-12.332989,kamavardani
905,0.048697878,0.18239453,2250.1036520402054,2021.3000701191877,4073.633700627661,0.11537382993904799,-264.0194,62.782497,-51.047558,14.436882,-32.95486,-27.727503,-11.591104,-13.005475,-5.786181,-8.369557,4.454576,-2.7259994,-8.376168,kamavardani
906,0.118689746,0.26650518,2013.7057835259923,2046.8069634243393,3857.20167602917,0.08959998730166409,-141.88518,89.53575,-28.133293,32.319546,-14.144165,-16.999659,-11.942386,-14.894601,-12.392602,-8.029054,-8.145375,-1.0589623,-15.381156,kamavardani
907,0.122624494,0.27274218,2091.262464836213,2037.8506086699242,3969.9926606641834,0.1036490331124226,-140.74146,88.63203,-34.110214,27.80668,-18.965343,-16.737558,-6.738215,-15.086103,-7.9450994,-2.9714487,-10.173577,-1.9744556,-12.326121,kamavardani
908,0.16390237,0.29440883,2137.316368338985,2113.111860159787,4169.0747901751165,0.09810560480359908,-94.169174,92.42452,-25.120417,35.132904,-14.835263,-12.438493,-8.835183,-13.560283,-11.655255,-8.104855,-6.363406,1.562073,-12.70669,kamavardani
909,0.18760525,0.31930414,2100.0990697784728,2028.572031474257,4080.2919936992066,0.10463277621904024,-69.811714,95.92831,-33.13457,31.946299,-18.762438,-14.703866,-6.5493426,-15.384374,-5.8687296,-2.1882389,-11.3842535,-1.0214177,-15.197701,kamavardani
910,0.053335633,0.25975236,2059.1246274767923,1964.417538479786,3850.3600507328756,0.10544494062016253,-238.5926,81.446014,-44.503586,31.360657,-25.817259,-28.123713,-15.743847,-20.943829,-5.7359986,-4.7187343,-11.65012,-8.985769,-12.85543,riti gaula
911,0.05543661,0.25441733,1735.480381695826,1854.4537371535062,3485.462257219911,0.08063972402283281,-235.28807,102.0378,-41.168404,34.278748,-20.7232,-23.81645,-14.945933,-21.306093,-6.0312605,-7.4192157,-8.303392,-11.75644,-14.40254,riti gaula
912,0.07357257,0.26599088,1997.2776255805331,1983.8152615882016,3912.7430068450076,0.10464978291892414,-213.01761,89.290215,-30.011982,40.68195,-18.432337,-20.592566,-7.4213457,-18.837982,-11.67258,-8.883423,-9.971318,-1.8737487,-15.398359,riti gaula
913,0.13363025,0.2989015,1916.3980543205187,2014.2953458320387,3787.802095678938,0.09117745319756192,-125.66636,100.77008,-24.08104,33.457436,-14.800685,-17.330154,-8.050266,-17.848104,-10.89674,-2.5565767,-10.036277,0.6271905,-14.822687,riti gaula
914,0.1192058,0.27064472,2000.2476731324277,2065.4261617871275,3862.4183111515576,0.09438680642898607,-142.74088,91.34773,-25.659,27.737537,-16.121967,-14.569974,-7.120957,-14.988925,-11.577507,-5.3418784,-10.553779,-1.967053,-12.876791,riti gaula
915,0.17057021,0.2914754,2252.52188767361,2117.452541373664,4252.240953947368,0.11605296415441177,-81.72107,82.363205,-28.894289,32.208393,-18.89101,-17.95142,-11.277247,-10.591478,-5.824371,0.38698807,-12.250203,-0.068025604,-10.6411,riti gaula
916,0.12490181,0.2957812,2024.346906242294,2057.640449659096,4010.992412744292,0.09579571703270123,-127.10617,93.45106,-26.190496,32.777775,-18.695639,-15.468381,-10.170404,-17.989153,-11.150442,-3.3788128,-10.121256,-0.29029033,-16.16959,riti gaula
917,0.1456659,0.30411613,1852.9536081333054,1997.4263268744778,3679.3694180231714,0.08486569998065016,-107.37942,106.30991,-23.05126,38.678642,-10.297571,-17.688005,-7.897882,-11.137285,-6.9765215,-3.4302673,-9.368756,1.6441078,-14.811883,riti gaula
918,0.14998913,0.2894454,2022.719160922702,2010.5184084962252,3943.5178207539184,0.09881497315208979,-112.28315,92.585365,-32.26167,26.200119,-24.049026,-16.823982,-12.165723,-14.728505,-9.721967,-0.23077619,-11.071747,-1.2037228,-11.125898,riti gaula
919,0.1355512,0.2943054,1859.2791347359375,1997.4590318542223,3741.3440432710913,0.08321302667859908,-127.33573,104.17626,-23.5223,34.831425,-14.274347,-13.19871,-7.661885,-13.819556,-10.211583,-1.6630547,-8.044684,-0.8824045,-14.989074,riti gaula
920,0.07908881,0.25285515,2115.479088556224,1845.8403400092002,3630.661379220685,0.10495968278347523,-233.25116,88.309364,-54.197525,43.467735,-2.721854,-45.822617,-7.861236,-29.60077,-20.245968,15.307823,-33.29613,11.467202,-16.032434,riti gaula
921,0.07840494,0.26053417,1904.935434615109,1749.597730901898,3545.578560371517,0.0873116413506192,-217.39005,105.81671,-59.354733,47.57532,0.34848484,-43.930473,-8.929405,-34.92346,-14.760642,3.9413152,-30.080006,5.0222926,-15.689148,riti gaula
922,0.09023927,0.24955776,1946.6907759520882,1830.406576502214,3595.144927317144,0.08849077254256967,-215.47064,94.22553,-55.54243,38.49154,-6.354749,-41.412857,-9.2130785,-31.878782,-19.481644,8.731125,-30.596132,2.7606022,-18.549036,riti gaula
923,0.103882685,0.23366748,2153.8656827024897,1810.0967579443702,3689.6193560431984,0.11214935964106038,-209.31654,81.01875,-60.275753,42.638508,-3.7592523,-51.252865,-8.31753,-30.470552,-23.684792,5.5737877,-37.472435,11.003327,-16.68364,riti gaula
924,0.05118758,0.25076807,1679.4184252251878,1682.045780790073,3245.897039171343,0.07775160845588236,-267.7524,118.74983,-52.264057,41.552013,-4.4386215,-26.12036,-10.530633,-32.826153,-14.421234,-5.2291546,-25.49841,-3.7195883,-14.69181,riti gaula
925,0.025468519,0.18524855,2576.183634676577,2070.3176810468863,4496.031146448094,0.15454592867163314,-326.61325,53.079388,-37.514442,24.536196,-22.25839,-18.264652,-27.44953,-19.228512,-15.6731205,7.210268,2.38576,0.5790891,-0.5839017,riti gaula
926,0.04159796,0.17412458,1631.4120329307334,1707.9303507488364,3165.9475226151317,0.0651715635884288,-317.52917,100.18664,-43.5087,26.635035,-15.39305,-12.573254,-19.614088,-24.707994,-14.509504,-3.1231966,-12.968458,-13.212596,-5.5808935,riti gaula
927,0.10675056,0.26951772,1872.1378402364794,1939.724823371432,3618.2947873331077,0.08249496601683437,-190.73515,96.26548,-28.650179,45.066532,1.7602555,-14.59349,2.4200294,-15.840451,-21.34002,10.1761875,-17.46169,5.7021165,-9.297245,riti gaula
