,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,tonic
1375,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Paarengum/Paarengum.mp3.mp3-5,0.03731,0.30589825,1984.6487426045312,2227.9715221152437,4304.661470301011,0.09489058267221362,-228.60458,107.50947,-5.779309,16.669481,-12.418779,12.638144,-16.45531,-3.4567394,-1.4678875,-14.328719,-1.8514866,-2.1425362,-9.767442,2.7456322,-4.819478,-4.082172,-5.765619,-3.183019,-4.0162654,-1.2695609,147.682975
1376,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Paarengum/Paarengum.mp3.mp3-6,0.023063349,0.33100626,1809.390870321359,2109.4386852084904,3851.0410743423654,0.09332198130933544,-310.0456,112.884285,-8.678831,21.92195,-5.833895,13.854767,-11.499102,-1.1099138,-1.4501141,-10.959848,-3.937454,-0.9818387,-4.9073014,1.2452545,-3.8959916,-0.28653836,-4.1029205,-0.278485,-2.8761804,3.3947833,147.682975
1377,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Saravanabhava Enum/Saravanabhava Enum.mp3.mp3-1,0.034196768,0.33156464,1947.8831504182183,2221.1324146503457,4222.486967198989,0.0957414845564048,-248.5489,108.209946,-5.7434993,17.631132,-8.116797,13.360677,-13.618019,-3.4962835,-1.1280829,-13.836078,-4.005719,2.003887,-9.243331,1.5536059,-4.547618,-1.2358493,-6.5768723,-3.1443987,-3.4042485,2.3907902,147.682975
1378,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Saravanabhava Enum/Saravanabhava Enum.mp3.mp3-2,0.02771648,0.33118692,1877.461179300998,2160.3510461261576,4047.7880235796006,0.09331519537296827,-263.98932,111.61114,-6.4208426,21.4948,-8.699989,15.408092,-12.836805,-1.8180349,1.4406148,-12.372745,-6.5450177,0.08244529,-9.021735,-0.13818431,-2.9591587,0.82865053,-3.0472524,-2.3716671,-4.0317125,2.8060772,147.682975
1379,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Saravanabhava Enum/Saravanabhava Enum.mp3.mp3-3,0.030240245,0.35764363,2052.0065930356523,2253.0278094988503,4401.378875818874,0.10815241963021044,-248.06703,105.28399,-8.882346,17.098366,-8.190148,15.353085,-12.635668,-2.5581412,0.47502387,-12.355769,-2.6235068,0.27236953,-10.599995,1.4794909,-4.784977,-1.0442772,-5.4688697,-3.562172,-3.021266,2.729346,147.682975
1380,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Karuvutranaal Mudalaaga/Karuvutranaal Mudalaaga.mp3.mp3-1,0.009802478,0.25418228,2054.37955918843,2246.886435680881,4381.594338431816,0.10074296602892802,-394.48016,95.57759,-12.55133,14.326492,-7.1196637,17.78167,-9.251061,-4.8539524,-3.7278438,-7.2966847,1.6291555,2.6168308,-7.1285043,6.5006785,-1.1850159,0.1772838,-0.7773103,-0.5597292,-5.55764,4.4997573,147.682975
1381,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Karuvutranaal Mudalaaga/Karuvutranaal Mudalaaga.mp3.mp3-2,0.011589586,0.25445718,2086.820117454821,2223.603202917142,4400.131726338767,0.09919063225619196,-374.1302,92.66055,-16.665695,15.195373,-8.455419,15.181865,-10.170944,-5.0870886,0.058638606,-7.5480585,-2.2314003,0.3439941,-6.8113823,2.8807256,-1.663499,3.8318367,-1.0263057,-1.3745224,-3.9645588,3.8560512,147.682975
1382,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Karuvutranaal Mudalaaga/Karuvutranaal Mudalaaga.mp3.mp3-3,0.0135519095,0.24881956,2102.4048743691174,2259.3945530476162,4482.531228080254,0.09224717462025929,-358.46024,92.991806,-14.480939,13.645878,-12.280573,13.152716,-8.718079,-4.130792,-2.9475064,-11.380514,-4.062076,0.5231462,-4.4852047,1.8694532,-4.7615714,0.89368254,-2.7354143,-0.4773945,-2.4272876,4.72304,147.682975
1383,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Karuvutranaal Mudalaaga/Karuvutranaal Mudalaaga.mp3.mp3-4,0.005861077,0.2563176,2022.7001876472445,2168.9795427068775,4173.983093828609,0.10594550448674536,-425.0719,97.15208,-19.459192,20.58818,0.23553333,16.195969,-5.2973213,-0.32297868,-1.5789646,-6.755173,-2.2021544,1.7167536,-0.086982846,5.7729297,0.38174772,2.6719673,-0.58286446,-0.5811261,-3.8432798,11.48831,147.682975
1384,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Karuvutranaal Mudalaaga/Karuvutranaal Mudalaaga.mp3.mp3-5,0.010173471,0.26030228,2133.679405519026,2292.095774690969,4558.189103920762,0.09776339220926858,-386.55673,92.34276,-13.253552,11.232326,-4.078318,16.677246,-9.672638,-4.950894,-2.0044515,-8.743062,-0.9680374,2.5752459,-4.331458,4.14505,1.1570224,2.5567899,-3.7220368,-1.8248699,-2.866231,6.544148,147.682975
1385,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Karuvutranaal Mudalaaga/Karuvutranaal Mudalaaga.mp3.mp3-6,0.01145739,0.25073305,2073.1304787054196,2233.443018470604,4363.223616183726,0.09415475945723684,-371.48477,96.2425,-12.936143,10.826116,-9.845806,17.123795,-11.053804,-5.3950315,-3.2110865,-10.163408,-3.593438,1.7928509,-7.024104,2.5347896,-0.082486086,3.5165608,-2.8628342,-2.205893,-3.3452413,3.7934737,147.682975
1386,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Karuvutranaal Mudalaaga/Karuvutranaal Mudalaaga.mp3.mp3-7,0.0071780127,0.26352343,2226.0653670017227,2241.698735338612,4643.396922014077,0.11739309210526316,-409.74692,87.55478,-18.997442,16.690298,-5.065822,19.447924,-9.2227125,1.4024003,-0.28901494,-2.5433838,-1.4168773,1.5024468,-1.4947064,1.7674612,5.002339,6.76356,-1.0166835,1.765032,-1.1215836,8.5957775,147.682975
1387,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Karuvutranaal Mudalaaga/Karuvutranaal Mudalaaga.mp3.mp3-8,0.016050626,0.24782808,2445.547962185085,2393.91532060464,5039.0611961530085,0.11819051736648607,-335.6071,75.58813,-14.945393,7.44199,-10.456818,16.10368,-13.203603,-6.998083,-2.0796103,-13.544876,-0.91539866,1.7090002,-5.060843,5.7809534,0.8242218,1.3015844,-2.5682623,-2.3364053,-1.1635082,4.734766,147.682975
1388,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Karuvutranaal Mudalaaga/Karuvutranaal Mudalaaga.mp3.mp3-9,0.011745641,0.2634003,1913.1019449442515,2216.74909977138,4073.3846491033382,0.08131963556463068,-383.3214,98.47221,-6.4593034,20.487408,1.6867073,17.622038,-11.225255,-6.166411,-5.062527,-13.76856,-3.7523742,-2.3057926,-3.080271,5.4216924,0.5414183,4.771388,1.979609,-0.045167577,-0.044680595,6.9769216,147.682975
1389,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-1,0.018529845,0.32579616,1975.8909551815461,2162.1727411975576,4205.557902900058,0.09420200029024768,-298.37305,104.70009,-15.417435,25.002409,-7.478921,10.861254,-17.463264,-6.7324038,-0.18800944,-12.324779,-6.754104,1.0970958,-6.0044165,3.8344896,-1.1489956,0.82537353,-7.4137216,-0.7748595,-1.4121547,1.2855984,147.682975
1390,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-2,0.024188813,0.32421574,2037.4019079882466,2251.127990828812,4351.74451892959,0.10469078796197756,-267.2033,103.639595,-9.474405,22.18275,-8.186632,11.569906,-11.238118,-6.0273046,-0.036789767,-12.455411,-5.051564,-0.12682898,-7.920391,2.8521407,-3.1066825,0.29529074,-7.010789,-1.4271771,-0.97992593,4.097209,147.682975
1391,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-3,0.027112778,0.34577432,1901.3386499135572,2177.554499485437,4048.9296833428066,0.08909677794843267,-260.56207,110.66125,-9.152163,23.91014,-5.9435287,9.669424,-13.53577,-5.324757,1.6322823,-12.125876,-6.657639,-1.1743143,-6.7780595,2.5288842,-3.6350968,0.1529309,-6.7056994,-2.153921,-1.8816731,1.988607,147.682975
1392,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-4,0.021710636,0.29511306,1848.4646542303174,2160.59577689738,3985.3259012795083,0.08216957115905572,-298.81873,109.43692,-7.5564685,25.719633,-6.59507,12.769686,-10.941587,-4.3396425,-0.16041993,-14.427564,-7.7630043,-0.09896489,-5.53482,-0.072328076,-2.172988,1.3132832,-7.7858605,-1.9684736,-3.2397242,0.919259,147.682975
1393,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-5,0.011241539,0.28726152,1836.3953749628276,2120.959216935644,3935.705367994751,0.090645899344524,-360.09424,110.298836,-9.784898,24.033323,-4.333919,16.240679,-8.888091,-1.1582412,-1.9621011,-12.829458,-7.8687882,-0.34625316,-0.12650415,4.455462,-2.0099924,2.140591,-3.8969133,0.33711046,-3.6618547,6.3066154,147.682975
1394,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-6,0.010168648,0.30644745,1958.0889957507632,2173.0420364427364,4237.886874077859,0.10930281600715944,-356.75717,106.04161,-8.622254,25.98146,-6.910129,16.325224,-9.569791,3.3763688,-1.427768,-8.944793,-7.2209616,-1.2412784,1.8193649,2.9689956,-0.87062776,5.049447,-6.0380487,-1.447474,-6.602917,2.7388282,147.682975
1395,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-7,0.012123943,0.2690456,1881.4405835794287,2103.0531712019088,3966.526014959849,0.09460657078415248,-347.96976,108.14037,-15.0386,23.825304,-6.713774,12.847915,-8.3108015,1.2134365,-1.2674329,-11.867582,-9.679713,-2.1371527,0.20252731,5.5112953,-1.5395445,4.0909653,-4.1120863,-1.4234991,-4.6260476,7.035342,147.682975
1396,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-8,0.013234254,0.2799364,2349.341274164766,2445.567726058007,4936.48681640625,0.12612433182565788,-321.89807,87.610985,-8.191088,21.16339,-5.046643,14.294789,-10.129112,-7.4443617,2.4500804,-14.161561,-3.5792506,-2.2057514,-6.6686263,1.2887921,-3.4262521,-0.73860544,-3.2118928,-2.7929003,-0.97686523,9.098075,147.682975
1397,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-9,0.016891655,0.27338475,2349.860687061278,2247.1695531375444,4854.012315118276,0.14702858939628483,-304.52048,86.87743,-12.656812,30.377676,-13.66737,12.438158,-10.45081,3.079737,0.49810734,-6.965465,-2.8254156,2.7217221,1.5897455,0.72355604,-5.0593524,3.296878,-8.792421,-1.016904,-7.3517127,1.942833,147.682975
1398,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-10,0.023608724,0.31443134,2043.266640584584,2194.7843777613466,4269.3116840563325,0.11459076589106038,-281.88873,101.88765,-11.373672,23.830652,-7.1646643,10.814175,-9.679308,-1.4934496,-2.972195,-10.436232,-4.886,1.5208131,-2.5136719,2.7467046,-5.3091593,-0.35962245,-5.291088,1.7299988,0.9576836,9.700466,147.682975
1399,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-11,0.02901052,0.34404796,2162.9345976207132,2212.158495672691,4557.080777289329,0.12610014451915635,-242.49344,99.34866,-13.623189,24.15615,-14.950715,10.396944,-12.390176,-2.0458713,-1.3418905,-11.821088,-5.761379,0.26440564,-2.895738,1.5034105,-5.275703,1.9342954,-7.5477896,0.25322947,-4.100775,0.4213704,147.682975
1400,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-12,0.03500417,0.35217962,2007.686306788331,2241.1541193114745,4396.648414068547,0.10154341470346362,-237.45738,105.27435,-8.374874,22.4732,-9.452343,13.7865925,-11.3823185,-5.7366366,-4.381835,-13.399553,-6.998157,1.3456589,-7.686531,0.8674483,-4.1171374,1.1292492,-6.8569965,0.4440552,-2.67677,3.7668352,147.682975
1401,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-13,0.03341016,0.31890807,1811.5626490303048,2033.835089394365,3714.4900389869144,0.10440337473393962,-255.11615,114.154655,-10.853409,27.094448,-9.181216,7.4959216,-6.5821977,4.631868,-2.729544,-13.982995,-8.798596,-3.9095058,-0.13172303,2.7278728,-4.566442,2.7480385,-4.822524,-1.3427744,-2.266856,4.697093,147.682975
1402,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-14,0.027429413,0.3282518,1911.5256356224659,2193.642229316574,4145.983263139754,0.09063002642463236,-257.65872,110.22745,-7.9793706,21.140968,-8.779889,11.025356,-13.6295185,-4.2786818,-1.6627746,-12.390524,-5.4076424,-0.44716576,-7.01431,2.4490032,-4.4359407,-0.027729897,-7.0187974,-1.141711,-1.8535634,2.8301315,147.682975
1403,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Aru marundu.mp3.mp3-15,0.014995695,0.3388827,1950.159695858186,2096.7158030692804,3952.7191225032216,0.11709085051546392,-344.08026,106.31611,-19.308695,23.62569,-5.005111,10.423242,-7.107989,4.49846,0.6896145,-7.998355,-5.0836616,0.05152198,-1.4711155,-0.26414064,-4.757172,1.6441966,-3.413632,-0.8312647,-2.5654242,5.08098,147.682975
1404,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Eranapai/Eranapai.mp3.mp3-1,0.022574047,0.26915234,2439.5977760288174,2384.1923148872465,5088.319231629741,0.11567088029702012,-283.07947,82.0681,-10.491356,17.693531,-17.614859,14.552716,-23.444529,-10.679923,2.766117,-19.565165,-0.30896527,2.5730531,-13.697991,8.492466,-3.0450115,-1.3350391,-3.188928,-2.0185192,-1.9090301,-2.6893303,147.682975
1405,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Eranapai/Eranapai.mp3.mp3-2,0.02658899,0.28448945,2229.694568585774,2360.0628868176213,4843.154047443401,0.10538333857391641,-264.81943,92.72634,-6.941063,19.6112,-9.569396,11.003154,-19.11332,-8.1382,-2.512316,-16.888647,-3.1624842,-2.489033,-10.815729,6.2979355,-5.408071,-2.3588696,-6.5760994,-0.15687028,0.47736305,-1.5100888,147.682975
1406,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Eranapai/Eranapai.mp3.mp3-3,0.027553426,0.34393898,1969.399304947857,2258.5044088019267,4307.378120540466,0.08893351362954721,-265.51324,106.79824,-2.8074245,21.281199,-9.801736,10.416372,-15.667609,-9.923696,-3.7998688,-15.813345,-5.189264,-1.1332303,-10.667719,2.1558683,-4.9519672,-0.737465,-7.0574613,-1.7991978,-0.5449056,0.2765423,147.682975
1407,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Eranapai/Eranapai.mp3.mp3-4,0.027212704,0.37063533,1847.331185504921,2118.7978658951442,4016.9048769924293,0.0851070061556695,-258.5601,114.705666,-10.24343,22.351566,-13.09823,8.73129,-16.755861,-10.621608,-3.2997313,-14.52663,-6.31369,1.769312,-10.573736,-0.08113117,-3.8247664,-0.57269156,-6.948153,-2.4803584,-2.7801633,0.37841177,147.682975
1408,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Eranapai/Eranapai.mp3.mp3-5,0.03245743,0.37895936,1752.8124796291445,2086.1100570065823,3721.0483326631434,0.07865674281636997,-248.14532,120.02051,-9.365994,20.625559,-9.073234,7.135362,-16.14479,-12.094484,-4.6446834,-14.844708,-7.670404,1.3993528,-10.211193,-0.54704684,-5.201445,-2.1003864,-6.566488,-2.6606314,-3.5100777,1.661233,147.682975
1409,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Eranapai/Eranapai.mp3.mp3-6,0.03213757,0.3629067,1823.2921585218473,2144.936779312964,3887.109828511997,0.08176915785845588,-248.10883,115.440186,-7.3662534,20.569267,-9.114627,6.8295927,-15.233353,-10.32672,-6.015276,-15.621429,-7.276429,0.48248205,-10.026713,0.43600923,-5.1421213,-2.248087,-7.333537,-2.1872642,-3.3259883,0.35904267,147.682975
1410,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Eranapai/Eranapai.mp3.mp3-7,0.012542586,0.33459738,1887.850982721921,2133.861921975737,3905.2671559540977,0.10708239517577274,-400.00937,106.41553,-11.529493,22.602274,-0.10779324,10.162262,-6.1273355,-0.18941997,1.3247904,-7.7351685,-1.9230769,1.2347096,-1.1292098,0.012814673,-5.519088,-1.8390716,-1.8223864,-3.1672125,-3.6417227,6.8831124,147.682975
1411,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Pullum Silambena Kan/Pullum Silambena Kan.mp3.mp3-1,0.014541272,0.30577853,1838.3729326701427,2075.622797707999,3865.5599588211107,0.0835767810927825,-332.19775,110.36095,-15.912844,27.475275,-5.917457,10.265885,-13.516824,-6.953598,0.09852073,-15.442455,-8.832269,2.3694303,-7.78655,1.1769882,-0.7845094,-2.3617692,-4.9335876,-0.30430004,-3.0791192,4.9887733,147.682975
1412,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Pullum Silambena Kan/Pullum Silambena Kan.mp3.mp3-2,0.019220065,0.3043264,2020.680799310162,2181.6521940198736,4257.1034245446735,0.10602222359955496,-296.92694,102.27489,-13.064357,24.760778,-7.9823675,10.496112,-15.39464,-5.242562,0.6838373,-14.301971,-3.4337015,-1.1412499,-6.674924,4.2409167,-4.362221,-2.2749555,-5.9318523,0.93462074,-0.124493696,0.8162408,147.682975
1413,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Pullum Silambena Kan/Pullum Silambena Kan.mp3.mp3-3,0.025264638,0.30044937,1991.2873000618094,2228.812592580305,4319.682212805969,0.09444217268527477,-271.25494,105.270485,-8.636867,22.681719,-8.652039,9.909157,-14.803386,-6.4263935,1.7882836,-14.0201025,-3.8719425,-1.1329175,-8.089559,4.8721113,-3.195487,-1.536885,-3.8745677,1.0345191,0.5446888,0.6559795,147.682975
1414,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Pullum Silambena Kan/Pullum Silambena Kan.mp3.mp3-4,0.022274135,0.30512628,1933.227364442661,2178.7568268186633,4089.975268479102,0.09190666269591719,-282.93817,107.30669,-10.836996,24.54565,-6.182576,9.719238,-12.669721,-4.9648576,1.2523297,-12.591013,-5.1466045,-0.59566706,-6.6674623,2.7828176,-2.5522423,-0.5359426,-3.206275,0.3328275,-0.21036579,2.3723235,147.682975
1415,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Pullum Silambena Kan/Pullum Silambena Kan.mp3.mp3-5,0.02477826,0.3263483,1983.6002469923492,2254.047462225813,4267.2658630937985,0.10709818081220976,-276.23563,106.31812,1.1265074,25.82395,-8.677151,13.387315,-15.862427,-5.175162,2.6215916,-14.352247,-2.3691778,-1.9503943,-7.496777,1.2660884,-2.478195,-3.9405541,-4.3773766,-2.848824,-3.2501755,1.9130707,147.682975
1416,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Pullum Silambena Kan/Pullum Silambena Kan.mp3.mp3-6,0.016901776,0.31524312,1848.0825044406295,2090.9382652117333,3868.8182724518674,0.09554193927776702,-349.1612,110.18328,-12.127633,22.368603,-5.171183,11.768041,-8.765296,-3.5013866,-0.40617087,-9.611857,-2.151364,1.872726,-3.2297575,2.922597,-2.4146981,-2.9105866,-3.612101,0.26383924,-2.9056053,2.9187183,147.682975
1417,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Pullum Silambena Kan/Pullum Silambena Kan.mp3.mp3-7,0.0015588403,0.37858826,1941.3317198972495,2329.451207936922,4200.418909584604,0.10668349847560976,-526.0747,102.786026,-5.950251,24.810677,10.747206,18.789047,-1.924118,6.59243,-1.4125514,-2.9630792,0.20664787,7.9304757,2.9561434,3.874328,-2.761007,5.3217783,3.6852756,0.5216055,-6.5625925,14.808281,147.682975
1418,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Sri Raghuvara Sugunaalaya/Sri Raghuvara Sugunaalaya.mp3.mp3-1,0.0205678,0.31179428,2113.417359818115,2274.6133879223103,4498.635297367817,0.10029247744533669,-294.97568,98.79448,-11.9061775,20.014046,-7.709521,9.924792,-14.365582,-5.8565955,-2.1109846,-12.127989,-6.7011695,0.6242038,-9.47511,2.3171382,-2.6762109,0.9784493,-5.471874,-0.6729316,-1.9523473,2.4572122,147.682975
1419,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Sri Raghuvara Sugunaalaya/Sri Raghuvara Sugunaalaya.mp3.mp3-2,0.026110481,0.340272,1934.3347100734263,2197.2785967397394,4200.720432151582,0.09287887903928019,-259.96927,110.34251,-7.8468866,20.324013,-10.04827,11.096445,-14.652082,-4.6359143,-0.6965074,-12.336013,-4.8741784,-0.4462956,-8.770402,2.3909726,-1.549031,1.5452791,-5.4798203,-1.2223253,-2.5937486,0.65722865,147.682975
1420,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Sri Raghuvara Sugunaalaya/Sri Raghuvara Sugunaalaya.mp3.mp3-3,0.02951464,0.3510829,1915.5960599342625,2202.6601173352974,4190.687159488076,0.09709332823384288,-248.67609,111.44062,-4.9335303,19.524422,-12.589463,12.665651,-12.774119,-3.978222,-0.6186131,-11.964732,-3.9741952,0.3285124,-7.996198,1.5072635,-3.9925697,1.4332414,-6.5820103,-0.598543,-2.267267,-0.7875743,147.682975
1421,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Sri Raghuvara Sugunaalaya/Sri Raghuvara Sugunaalaya.mp3.mp3-4,0.030823171,0.34683153,1899.290014599881,2176.453971060413,4129.266697555872,0.09151097347861842,-242.20235,112.7121,-7.4834824,17.813532,-11.225862,11.077328,-14.898691,-4.5407753,-1.5668722,-10.275288,-2.7614744,0.7899112,-8.493921,2.8821652,-1.7470936,0.6636955,-8.789072,-0.4571413,-0.2946319,-0.5020643,147.682975
1422,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Sri Raghuvara Sugunaalaya/Sri Raghuvara Sugunaalaya.mp3.mp3-5,0.016679892,0.40913635,1629.9908907188226,1966.078303420017,3299.96337890625,0.08607508200966851,-339.41837,124.06773,-13.492289,27.729597,-0.4299468,9.336604,-5.9404554,0.5455474,-1.4263535,-7.4015613,-5.4575186,-1.2934902,-2.3085036,0.72961754,-2.726686,3.0403717,-6.0903764,1.6269256,-1.0503978,4.361956,147.682975
1423,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Ragam Thanam Pallavi - Shanmukhapriya/Ragam Thanam Pallavi - Shanmukhapriya.mp3.mp3-1,0.0067866505,0.2866302,2112.485234434149,2266.8473365933664,4516.393523319587,0.1057098672116873,-402.28708,95.7321,-16.639706,20.474487,-2.2634883,15.109687,-12.895283,-3.256285,0.70690745,-3.9752753,0.90034926,2.2749784,-6.7125626,4.555185,0.22140346,2.5220947,-3.7094235,-0.4532977,-5.9413466,3.947174,147.682975
1424,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Ragam Thanam Pallavi - Shanmukhapriya/Ragam Thanam Pallavi - Shanmukhapriya.mp3.mp3-2,0.009142139,0.28908965,1994.4048048151649,2196.4744610044168,4345.352890912224,0.09539265824545279,-382.20792,100.33851,-16.203724,17.829893,-9.438175,14.984435,-9.68088,-4.7552714,0.94543266,-6.732981,-1.1339731,2.5340583,-6.48722,1.0773457,-0.69122916,2.751337,-5.1037927,-3.2112443,-6.375186,2.362063,147.682975
1425,D:/carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Ragam Thanam Pallavi - Shanmukhapriya/Ragam Thanam Pallavi - Shanmukhapriya.mp3.mp3-3,0.008536148,0.2960178,1918.6349206479574,2132.728901438898,4106.762666968,0.090510790562113,-388.50702,106.31291,-16.550005,19.869486,-7.3643937,15.426094,-10.879171,-5.769868,-0.7460919,-8.156077,-1.1473848,0.39584467,-8.985056,2.6831985,-0.72009975,5.14936,-3.7331018,-1.0011206,-5.446524,3.8528183,147.682975
